sep=#
4#Transfer Sparse Coding for Robust Image Representation#Mingsheng Long, Guiguang Ding, Jianmin Wang, Yuchen Guo, Philip Yu
8#Boosting Binary Keypoint Descriptors#Tomasz Trzcinski, Mario Christoudias, Pascal Fua, Vincent Lepetit
252#Manhattan Scene Understanding Via XSlit Imaging#Jinwei Ye, Yu Ji, Jingyi Yu
254#Fine-Grained Crowdsourcing for Fine-Grained Recognition#Jia Deng, Jonathan Krause, Li Fei-Fei
257#K-means Hashing: an Affinity-Preserving Quantization Method for Learning Binary Compact Codes#Kaiming He, Fang Wen, Jian Sun
260#Supervised Kernel Descriptors for Visual Recognition#Peng Wang, Jingdong Wang, Gang Zeng, Weiwei Xu, Hongbin Zha, Shipeng Li
262#Fast Convolutional Sparse Coding#Hilton Bristow, Simon Lucey
265#Detection- and Trajectory-Level Exclusion in Multiple Object Tracking #Anton Milan, Stefan Roth, Konrad Schindler
276#Nonlinearly Constrained MRFs: Exploring the Intrinsic Dimensions of Higher-Order Cliques#Yun Zeng, Chaohui Wang, Stefano Soatto, Shing-Tung Yau
283#Efficient Object Detection and Segmentation for Fine-Grained Recognition#Anelia Angelova, Shenghuo Zhu
284#Hash Bit Selection: a Unified Solution for Selection Problems in Hashing#Xianglong Liu, Junfeng He, Bo Lang, Shih-Fu Chang
285#Heterogeneous Visual Features Fusion via Sparse Multimodal Machine#Hua Wang, Feiping Nie, Heng Huang
286#Finding Things: Image Parsing with Regions and Per-Exemplar Detectors#Joseph Tighe, Svetlana Lazebnik
298#Representing and Discovering Adversarial Team Behaviors using Player Roles#Patrick Lucey, Alina Bialkowski, Peter Carr, Stuart Morgan, Iain Matthews, Yaser Sheikh
304#Compressed Hashing#Yue Lin, Rong Jin, Deng Cai, Shuicheng Yan, Xuelong Li
308#A Practical Rank-Constrained Eight-Point Algorithm for Fundamental Matrix Estimation#Yinqiang Zheng, Shigeki Sugimoto, Masatoshi Okutomi
311#Rolling Shutter Camera Calibration#Luc Oth, Paul Furgale, Laurent Kneip, Roland Siegwart
312#All about VLAD#Relja Arandjelovic, Andrew Zisserman
315#Cloud Motion as a Calibration Cue#Nathan Jacobs, Mohammad Islam, Scott Workman
324#Incorporating User Interaction and Topological Constraints within Contour Completion via Discrete Calculus #Jia Xu, Maxwell Collins, Vikas Singh
327#Image Matting with Local and Nonlocal Smooth Priors#Xiaowu Chen, Dongqing Zou, Ping Tan
328#Active Contours with Group Similarity#Xiaowei Zhou, Xiaojie Huang, James Duncan, Weichuan Yu
331#Physically Plausible 3D Scene Tracking: The Single Actor Hypothesis#Nikolaos Kyriazis, Antonis Argyros
332#Evaluation of Color STIPs for Human Action Recognition#Ivo Everts, Jan van Gemert, Theo Gevers
334#Social Role Discovery in Human Events#Vignesh Ramanathan, Bangpeng Yao, Li Fei-Fei
336#Designing Category-Level Attributes for Discriminative Visual Recognition#Felix Yu, Liangliang Cao, Rogerio Feris, John Smith, Shih-Fu Chang
339#Tag Taxonomy Aware Dictionary Learning for Region Tagging#Jingjing Zheng, Zhuolin Jiang, Rama Chellappa
344#Modeling Actions through State Changes#Alireza Fathi, James Rehg
346#Online Robust Dictionary Learning#Cewu Lu, Jianping Shi, Jiaya Jia
353#Unsupervised Salience Learning for Person Re-identification#Rui Zhao, Wanli Ouyang, Xiaogang Wang
356#Uncalibrated Photometric Stereo for Unknown Isotropic Reflectances#Feng Lu, Yasuyuki Matsushita, Imari Sato, Takahiro Okabe, Yoichi Sato
357#Crossing the Line: Crowd Counting by Integer Programming with Local Features#Zheng Ma, Antoni Chan
363# Jointly Aligning and Segmenting Multiple Web Photo Streams for the Inference of Collective Photo Storylines#Gunhee Kim, Eric Xing
371#Unnatural L0 Sparse Representation for Natural Image Deblurring#Li Xu, Shicheng Zheng, Jiaya Jia
376#Beyond Point Clouds: Scene Understanding by Reasoning Geometry and Physics#Bo Zheng, Yibiao Zhao, Joey C. Yu, Katsushi Ikeuchi, Song Chun Zhu
377#Large Displacement Optical Flow from Nearest Neighbor Fields#Zhuoyuan Chen, Hailin Jin, Zhe Lin, Scott Cohen, Ying Wu
389#Universality of the Local Marginal Polytope#Daniel Prusa, Tomas Werner
395#Label-Embedding for Attribute-Based Classification#Zeynep Akata, Florent Perronnin, Zaid Harchaoui, Cordelia Schmid
399#Simultaneous Active Learning of Classifiers & Attributes via Relative Feedback#Arijit Biswas, Devi Parikh
401#3D-Based Reasoning with Blocks, Support, and Stability#Zhaoyin Jia, Andrew Gallagher, Ashutosh Saxena, Tsuhan Chen
405#Integrating Grammar and Segmentation for Human Pose Estimation#Brandon Rothrock, Seyoung Park, Song Chun Zhu
416#Learning Collections of Part Models for Object Recognition#Ian Endres, Kevin Shih, Johnston Jiaa, Derek Hoiem
418#Multi-view Photometric Stereo with Spatially Varying Isotropic Materials#Zhenglong Zhou, Zhe Wu, Ping Tan
422#Recognizing Activities via Bag of Words for Attribute Dynamics#Weixin Li, Qian Yu, Harpreet Sawhney, Nuno Vasconcelos
426#Discriminative Subspace Clustering#Vasileios Zografos, Liam Ellis, Rudolf Mester
433#A Bayesian Approach to Multimodal Visual Dictionary Learning#Go Irie, Dong Liu, Zhenguo Li, Shih-Fu Chang
438#Understanding Bayesian rooms using composite 3D object models#Luca del Pero, Joshua Bowdish, Emily Hartley, Bonnie Kermgard, Kobus Barnard
439#Groupwise Registration via Graph Shrinkage on the Image Manifold#Shihui Ying, Guorong Wu, Qian Wang, Dinggang Shen
447#Incorporating Structural Alternatives and Sharing into Hierarchy for Multiclass Object Recognition and Detection#Xiaolong Wang, Liang Lin, Lichao Huang, Shuicheng Yan
461#Correspondence-Less Non-Rigid Registration of Triangular Surface Meshes#Zsolt Santa, Zoltan Kato
462#Cumulative Attribute Space for Age and Crowd Density Estimation#Ke Chen, Shaogang Gong, Tao Xiang, Chen Change Loy
463#Efficient Computation of Shortest Path-Concavity for 3D Meshes#Henrik Zimmer, Marcel Campen, Leif Kobbelt
476#Shading-Based Shape Refinement of RGB-D Images#Lap-Fai Yu, Sai-Kit Yeung, Yu-Wing Tai, Stephen Lin
477#Robust Real-Time Tracking of Multiple Objects by Volumetric Mass Densities#Horst Possegger, Sabine Sternig, Thomas Mauthner, Peter Roth, Horst Bischof
482#Multi-Image Blind Deblurring Using a Coupled Adaptive Sparse Prior#Haichao Zhang, David Wipf, Yanning Zhang
484#Imagining People as the Hidden Context for Labeling 3D Scenes#Yun Jiang, Hema Koppula, Ashutosh Saxena
498#Deep Convolutional Network Cascade for Facial Point Detection#Yi Sun, Xiaogang Wang
500#Label Propagation from ImageNet to 3D Point Clouds#Yan Wang, Rongrong Ji, Shih-Fu Chang
502#Illumination Estimation based on Bilayer Sparse Coding#Bing Li, Weihua Xiong, Weiming Hu
504#Boundary Cues for 3D Object Shape Recovery#Kevin Karsch, Zicheng Liao, Jason Rock, Jonathan Barron, Derek Hoiem
511#Measuring Crowd Collectiveness#Bolei Zhou, Xiaogang Wang
519#PISA: Pixelwise Image Saliency by Aggregating Complementary Appearance Contrast Measures with Spatial Priors#Keyang Shi, Keze Wang, Jiangbo Lu, Liang Lin
525#The Episolar Constraint: Monocular Shape from Shadow Correspondence#Austin Abrams, Kylia Miskell, Robert Pless
526#Image Segmentation by Cascaded Region Allglomeration#Zhile Ren, Gregory Shakhnarovich
527#Beta Process Joint Dictionary Learning for Coupled Feature Spaces with Application to Single Image Super-Resolution#Li He, Hairong Qi, russell Zaretzki
529#Separating Signal from Noise using Patch Recurrence across Scales#Maria Zontak, Inbar Mosseri, Michal Irani
532#Alternating Decision Forests#Samuel Schulter, Paul Wohlhart, Christian Leistner, Amir Saffari, Peter M. Roth, Horst Bischof
534#Fast Rigid Motion Segmentation via Incrementally-Complex Local Models#Fernando Flores-Mangas, Allan Jepson
538#Bringing Semantics Into Focus Using Visual Abstraction#Larry Zitnick, Devi Parikh
539#Watching Unlabeled Video Helps Learn New Human Actions from Very Few Labeled Snapshots#Chao-Yeh Chen, Kristen Grauman
541#Revisiting Depth Layers from Occlusions#Adarsh Kowdle, Andrew Gallagher, Tsuhan Chen
542#Axially Symmetric 3D Pots Configuration System using Axis of Symmetry and Break Curve#Kilho Son, Eduardo Almeida, David Cooper
545#Learning Class-to-Image Distance with Object Matchings#Guang-Tong Zhou, Tian Lan, Weilong Yang, Greg Mori
550#In Defense of 3D-Label Stereo#Carl Olsson, Johannes Ul&eacute;n, Yuri Boykov
554#Layer Depth Denoising and Completion for Structured-Light RGB-D Cameras#Ju Shen, Sen-ching Cheung
558#Online Object Tracking: A Benchmark#Yi Wu, Jongwoo Lim, Ming-Hsuan Yang
569#Robust Feature Matching with Alternate Hough and Inverted Hough Transforms#Hsin-Yi Chen, Yen-Yu Lin, Bing-Yu Chen
572#A convex regularizer for reducing color artifact in color image recovery#Shunsuke Ono, Isao Yamada
573#PatchMatch Filter: Efficient Edge-Aware Filtering Meets Randomized Search for Fast Correspondence Field Estimation#Jiangbo Lu, Hongsheng Yang, Dongbo Min, Minh Do
575#Salient object detection: a discriminative regional feature integration approach#Huaizu Jiang, Jingdong Wang, Zejian Yuan, Yang Wu, Nanning Zheng
578#Winding Number and Salient Contour Extraction#Yansheng Ming, Hongdong Li, Xuming He
579#Bayesian Grammar Learning for Inverse Procedural Modeling#Andelo Martinovic, Luc Van Gool
580#Shape from Silhouette Probability Maps: reconstruction of thin objects in the presence of silhouette extraction and calibration error#Amy Tabb
590#BRDF Slices: Accurate Adaptive Anisotropic Appearance Acquisition#Jiri Filip, Radomir Vavra, Michal Haindl, Vlastimil Havran, Pavel Zid, Mikulas Krupicka
598#A Minimum Error Vanishing Point Detection Approach for Uncalibrated Monocular Images of Man-made Environments#Yiliang Xu, Sangmin Oh, Anthony Hoogs
600#Geometric Context From Videos#Syed Raza, Matthias Grundmann, Irfan Essa
602#HDR Deghosting: How to deal with Saturation?#Jun Hu, Orazio Gallo, Kari Pulli, Xiaobai Sun
603#Deformable Spatial Pyramid Matching for Fast Dense Correspondences#Jaechul Kim, Ce Liu, Fei Sha, Kristen Grauman
610#Just a Single Labeling for Structural Knowledge Modeling#Quanshi Zhang, Xuan Song, Xiaowei Shao, Ryosuke Shibasaki, Huijing Zhao
618#Information Consensus for Distributed Multi-Target Tracking#Ahmed Kamal, Jay A. Farrell, Amit Roy-Chowdhury
621#Sketch Tokens: A Learned Mid-level Representation for Contour and Object Detection#Joseph Lim, Larry Zitnick, Piotr Dollar
622#Inductive Hashing on Manifolds#Fumin Shen, Chunhua Shen, Qinfeng Shi, Anton van den Hengel, Zhenmin Tang
625#FrameBreak:  Dramatic Image Extrapolation by Guided Shift-Maps#Yinda Zhang, Jianxiong Xiao, James Hays, Ping Tan
627#A Global Approach for the Detection of Vanishing Points and Mutually Orthogonal Vanishing Directions#Michel Antunes, Joao Barreto
630#A Divide-and-Conquer Method for Scalable Low-rank Latent Matrix Pursuit#Yan Pan, Hanjiang Lai, Cong Liu, Shuicheng YAN
634#HON4D: Histogram of Oriented 4D Normals for Activity Recognition from Depth Sequences#Omar Oreifej, Zicheng Liu
637#GeoF: Geodesic Forests for Learning Coupled Predictors#Peter Kontschieder, Pushmeet Kohli, Jamie Shotton, Antonio Criminisi
640#Pattern-Driven Colorization of 3D Surfaces#Leifman George, Ayellet Tal
642#Spatial Inference Machines#Roman Shapovalov, Dmitry Vetrov, Pushmeet Kohli
653#Face Recognition in Movie Trailers via Mean Sequence Sparse Representation-based Classification#Enrique Ortiz, Mubarak Shah
657#Discriminative Segment Annotation in Weakly Labeled Video#Kevin Tang, Rahul Sukthankar, Jay Yagnik, Li Fei-Fei
668#Learning Compact Binary Codes for Visual Tracking#Xi Li, Chunhua Shen, Anthony Dick, Anton van den Hengel
673#Learning Binary Codes for High-dimensional Data using Bilinear Projections#Yunchao Gong, Sanjiv Kumar, Henry Rowley, Svetlana Lazebnik
678#Analyzing Semantic Segmentation Using Human-Machine Hybrid CRFs#Roozbeh Mottaghi, Sanja Fidler, Jian Yao, Raquel Urtasun, Devi Parikh
680#Graph Matching with Anchor Nodes: A Learning Approach#Nan Hu, Raif Rustamov, Leonidas Guibas
683#Intrinsic Characterization of Dynamic Surfaces#Tony Tung, Takashi Matsuyama
687#Video Editing with Temporal, Spatial and Appearance Consistency#Xiaojie Guo, Xiaochun Cao, Yi Ma, Xiaowu Chen
688#Robust Estimation of Nonrigid Transformation for Point Set Registration#Jiayi Ma, Ji Zhao, Alan Yuille, Zhuowen Tu
690#Three-dimensional bilateral symmetry plane estimation in the phase domain#Ramakrishna Kakarala, Prabhu Kaliamoorthi, Vittal Premachandran
694#Optimized Product Quantization for Approximate Nearest Neighbor Search#Tiezheng Ge, Kaiming He, Qifa Ke, Jian Sun
697#Multi-Scale Curve Detection on Surfaces#Michael Kolomenkin, Ilan Shimshoni, Ayellet Tal
700#The Generalized Laplacian Distance and its Applications for Visual Matching#Elhanan Elboher, Michael Werman, Yacov Hel-Or
707#Scene Coordinate Regression Forests for Camera Relocalization in RGB-D Images#Jamie Shotton, Ben Glocker, Christopher Zach, Shahram Izadi, Antonio Criminisi, Andrew Fitzgibbon
708#3D R Transform on Spatio-Temporal Interest Points for Action Recognition#Chunfeng Yuan, Xi Li, Weiming Hu, Haibin Ling, Stephen Maybank
712#Optimal Geometric Fitting Under the Truncated $L_2$-Norm#Erik Ask, Olof Enqvist, Fredrik Kahl
721#Unsupervised Joint Object Discovery and Segmentation in Internet Images#Michael Rubinstein, Armand Joulin, Ce Liu, Johannes Kopf
722#Compressible Motion Fields#Giuseppe Ottaviano, Pushmeet Kohli
724#Voxel Cloud Connectivity Segmentation - Supervoxels for Point Clouds#Jeremie Papon, Alexey Abramov, Florentin Woergoetter, Markus Schoeler
727#From N to N+1: Multiclass Transfer Incremental Learning#Ilja Kuzborskij, Francesco Orabona, Barbara Caputo
728#Efficient Large Scale Structured Learning#Steven Branson, Oscar Beijbom, Serge Belongie
734#Subspace Interpolation via Dictionary Learning for Unsupervised Domain Adaptation#Jie Ni, Qiu Qiang, Rama Chellappa
735#Accurate Localization of 3D Objects from RGB-D Data using Segmentation Hypotheses#Byung-soo Kim, Shili Xu, Silvio Savarese
738#Discriminative Non-blind Deblurring#Uwe Schmidt, Carsten Rother, Sebastian Nowozin, Jeremy Jancsary, Stefan Roth
739#Non-Parametric Filtering for Geometric Detail Extraction and Material Representation#Zicheng Liao, Jason Rock, Yang Wang, David Forsyth
741#Image Understanding from Experts' Eyes by Modeling Perceptual Skills of Diagnostic Reasoning Processes#Rui Li, Pengcheng Shi, Anne R. Haake
745#Detecting and Aligning Faces by Image Retrieval#Xiaohui Shen, Zhe Lin, Jonathan Brandt, Ying Wu
746#Analytic Bilinear Appearance Subspace Construction for Modeling Image Irradiance Under Natural Illumination and Non-Lambertian Reflectance#Shireen Elhabian, Aly Farag
754#Efficient Maximum Appearance Search for Large-Scale Object Detection#Qiang Chen, Zheng Song, Rogerio Feris, Ankur Datta, Liangliang Cao, Zhongyang Huang, Shuicheng YAN
757#Sparse Output Coding for Large-scale Visual Recognition#Bin Zhao, Eric Xing
766#Subcategory-aware Object Classification#Jian Dong, Qiang Chen, Jiashi Feng, Wei Xia, Zhongyang Huang, Shuicheng YAN
770#Underwater Camera Calibration Using Wavelength Triangulation#Timothy Yau, Minglun Gong, Yee-Hong (or Herb) Yang
771#Complex Event Detection via Multi-Source Video Attributes#Zhigang Ma, Yi Yang, Zhongwen Xu, Shuicheng YAN, Nicu Sebe, Alexander Hauptmann
779#Fusing Depth from Defocus and Stereo with Coded Apertures#Yuichi Takeda, Shinsaku Hiura, Kosuke Sato
781#Towards Contactless, Low-Cost and Accurate 3D Fingerprint Identification #Ajay Kumar, Cyril Kwong
784#Scene Text Recognition using Part-based Tree-structured Character Detections#Cunzhao Shi, Chunheng Wang, Baihua Xiao, Yang Zhang, Song Gao, Zhong Zhang
790#Looking Beyond the Image: Unsupervised Learning for Object Saliency and Detection#Parthipan Siva, Chris Russell, Tao Xiang, Lourdes Agapito
817#Cross-View Action Recognition via a Continuous Virtual Path#Zhong Zhang, Chunheng Wang, Baihua Xiao, Shuang Liu, Wen Zhou, Cunzhao Shi
820#Diffusion Processes for Retrieval Revisited#Michael Donoser
821#Globally Consistent Multi-Label Assignment on the Ray Space of 4D Light Fields#Sven Wanner, Christoph Straehle, Bastian Goldluecke
829#Part-based Visual Tracking with Online Latent Structural Learning#Rui Yao, Qinfeng Shi, Chunhua Shen, Yanning Zhang, Anton van den Hengel
838#Cascaded and Supervised Laplacian Eigenmaps for Visual Object Category Recognition Based on Nearest Neighbors#Ruobing Wu, Yizhou Yu, Wenping Wang
839#Recovering Stereo Pairs from Anaglyphs#Armand Joulin, Sing Bing Kang
843#Handling Noise in Single Image Deblurring using Directional Filters#Lin Zhong, Sunghyun Cho, Dimitris Metaxas, Sylvain Paris, Jue Wang
845#What Makes a Patch Distinct?#Ran Margolin, Ayellet Tal, Lihi Zelnik-Manor
858#Photometric Ambient Occlusion#Daniel Hauagge, Scott Wehrwein, Kavita Bala, Noah Snavely
859#Expanded Parts Model for Human Attribute and Action Recognition in Still Images#Gaurav Sharma, Frederic Jurie, Cordelia Schmid
860#Scene-SIRFS: Intrinsic Scene Properties from a Single RGB-D Image#Jonathan Barron, Jitendra Malik
869#A Linear Approach to Matching Cuboids in RGBD Images#Hao Jiang, Jianxiong Xiao
872#Improving an Object Detector and Extracting Regions using Superpixels#Guang Shu, Afshin Dehghan, Mubarak Shah
877#Better exploiting motion for better action recognition#Mihir Jain, Herve Jegou, Patrick Bouthemy
880#Articulated Pose Estimation using Discriminative Armlet Classifiers#Georgia Gkioxari, Pablo Arbelaez, Lubomir Bourdev, Jitendra Malik
881#Perceptual Organization and Recognition of Indoor Scenes from RGB-D Images#Saurabh Gupta, Pablo Arbelaez, Jitendra Malik
882#Exploring weak stabilization for motion feature extraction#Dennis Park, Larry Zitnick, Deva Ramanan, Piotr Dollar
888#Semi-supervised Learning of Feature Hierarchies for Object Detection in a Video#Yang Yang, Guang Shu, Mubarak Shah
890#Learning Discriminative Illumination and Filters for Raw Material Classification with Optimal Projections of Bidirectional Texture Functions#Chao Liu, Gefei Yang, Jinwei Gu
897#Joint Geodesic Upsampling of Depth Images#Ming-Yu Liu, Oncel Tuzel, Yuichi Taguchi
899#Continuous Inference in Graphical Models with Polynomial Energies#Mathieu Salzmann
903#Mirror Surface Reconstruction from a Single Image#Miaomiao Liu, Richard Hartley, Mathieu Salzmann
905#Recurring Pattern Discovery #Yanxi Liu, Jingchen Liu
909#Discriminatively Trained And-Or Tree Models for Object Detection#Xi Song, Tianfu Wu, Yunde JIA, Song Chun Zhu
912#Spatio-Temporal Depth Cuboid Similarity Feature for Activity Recognition Using Depth Camera#Lu Xia, J.K. Aggarwal
915#Weakly-Supervised Bi-Clustering for Image Semantic Segmentation#Yang Liu, Jing Liu, Zechao Li, Hanqing Lu
925#Discriminative Brain Effective Connectivity Analysis for Alzheimer's Disease: A Kernel Learning Approach upon Sparse Gaussian Bayesian Network#Luping Zhou, Lei Wang, lingqiao Liu, Philip Ogunbona, Dinggang Shen
927#As-Projective-As-Possible Image Stitching with Moving DLT#Julio Zaragoza, Tat-Jun Chin, Michael Brown, David Suter
933#Efficient Detector Adaptation for Object Detection in a Video#Pramod Sharma, Ram Nevatia
946#Learning video saliency from human gaze using candidate selection#Dmitry Rudoy, Dan Goldman, Eli Shechtman, Lihi Zelnik-Manor
951#Maximum Cohesive Grid of Superpixels for Fast Object Localization#Liang Li, Wei Feng, Liang Wan, Jiawan Zhang
954#Principal observation ray calibration for tiled-lens-array integral imaging display#Weiming Li, Haitao Wang, Mingcai Zhou, Shandong Wang, Shaohui Jiao, Xing Mei, Tao Hong, Ho-Young Lee, Ji-Yeun Kim
955#Detecting Changes in 3D Structure of a Scene from Multi-view Images Captured by a Vehicle-mounted Camera#Ken Sakurada, Takayuki Okatani, Koichiro Deguchi
961#Hierarchical Saliency Detection#Qiong Yan, Li Xu, Jianping Shi, Jiaya Jia
964#Optimized Pedestrian Detection for Multiple and Occluded People#Sitapa Rujikietgumjorn, Robert Collins
969#Towards Efficient and Exact MAP-Inference for Large Scale Discrete Computer Vision Problems via Combinatorial Optimization#Joerg Kappes, Markus Speth, Gerhard Reinelt, Christoph Schnoerr
971#Deep Learning Shape Priors for Object Segmentation#Fei Chen, Huimin Yu, Roland Hu, Xunxun Zeng
975#Can a Fully Unconstrained Imaging Model be Applied Effectively to Central Cameras?#Filippo Bergamasco, Andrea Albarelli, Emanuele Rodola, Andrea Torsello
989#Exploiting the Power of Stereo Confidences#David Pfeiffer, Nicolai Schneider, Stefan Gehrig
991#Unconstrained Monocular 3D Human Pose Estimation by Action Detection and Cross-modality Regression Forest#Tsz-Ho Yu, Tae-Kyun Kim, Roberto Cipolla
995#Recognize Human Activities from Partially Observed Videos#Yu Cao, Daniel Barrett, Andrei Barbu, Siddharth Narayanaswamy, Haonan Yu, Aaron Michaux, Yuewei Lin, Sven Dickinson, Jeffrey Siskind, Song Wang
997#Extrinsic Classification for Riemannian Manifolds Using Kernel Learning#Raviteja Vemulapalli, Jaishanker Pillai, Rama Chellappa
1004#Explicit Occlusion Modeling for 3D Object Class Representations#M. Zeeshan Zia, Michael Stark, Konrad Schindler
1008#Fast, Accurate Detection of 100,000 Object Classes on a Single Machine#Thomas Dean, Jay Yagnik, Mark Ruzon, Mark Segal, Jonathon` Shlens, Sudheendra Vijayanarasimhan
1009#Sample Specific Late Fusion for Visual Category Recognition#Dong Liu, Kuan-Ting Lai, Guangnan Ye, Ming-Syan Chen, Shih-Fu Chang
1014#Blind Deconvolution of Widefield Fluorescence Microscopic Data by Regularization of the Optical Transfer Function (OTF)#Margret Keuper, Thorsten Schmidt, Jan Padeken, Maja Temerinac-Ott, Patrick Heun, Olaf Ronneberger, Thomas Brox
1018#Self-paced learning for long-term tracking#James Supancic III, Deva Ramanan
1022#Ensemble Video Object Cut in Highly Dynamic Scenes#Xiaobo Ren, Tony Han, Zhihai He
1025#Histograms of Sparse Codes for Object Detection #Xiaofeng Ren, Deva Ramanan
1027#Template-Based Isometric Deformable 3D Reconstruction with Focal Length Self-Calibration#Adrien Bartoli, Toby Collins
1030#Relative Hidden Markov Models for Evaluating Motion Skills#Qiang Zhang, Baoxin Li
